id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
6jzWyXK9O7DoNWYRN99NMV,acoustic,Private Investigations - Edit,Dire Straits,The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition),https://i.scdn.co/image/ab67616d0000b27311cd3607f236dd71b56b1029,2005-11-07,,https://open.spotify.com/track/6jzWyXK9O7DoNWYRN99NMV,0.589,0.612,0.163,0.663,0.0745,-17.64,0.0337,84.654,0.0696,Sleepy
4owSUnc0zWYZQ6VWcjYd31,ambient,Blue Embers,Cell,Fahrenheit Project Part Five,https://i.scdn.co/image/ab67616d0000b27329d652eadd9d409b1d1c69cc,2005-02-01,,https://open.spotify.com/track/4owSUnc0zWYZQ6VWcjYd31,0.674,0.249,0.412,0.821,0.147,-19.669,0.0442,89.221,0.15,Sleepy
7FYbiwCEaxSEp2iAeteqUJ,ambient,December Hunting for Vegetarian Fuckface,Stars Of The Lid,And Their Refinement of the Decline,https://i.scdn.co/image/ab67616d0000b273d6eb832295ddf386c825fdba,2007-04-02,https://p.scdn.co/mp3-preview/a40e862735b0b37e6af39b6240e307881b591c97?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7FYbiwCEaxSEp2iAeteqUJ,0.376,0.14,0.0925,0.942,0.292,-22.711,0.0466,140.441,0.0336,Sleepy
0JjiFVcNMWRSRWFryj4Cwv,ambient,There is no spoon,Sync24,Comfortable Void,https://i.scdn.co/image/ab67616d0000b2730f4ca26dbec22bbf055288b1,2012-06-28,,https://open.spotify.com/track/0JjiFVcNMWRSRWFryj4Cwv,0.783,0.167,0.169,0.84,0.195,-21.587,0.0389,73.586,0.0358,Sleepy
5yLM6k78rQlppC0UB4UIKf,ambient,The Third Planet,Biosphere,Compilation 1991-2004,https://i.scdn.co/image/ab67616d0000b273436640fd49d2ac66de9732e2,2012-02-23,,https://open.spotify.com/track/5yLM6k78rQlppC0UB4UIKf,0.946,0.721,0.25,0.854,0.109,-19.016,0.0354,130.018,0.306,Sleepy
4upUGbQVqH0qlhEmCM79f1,ambient,Second Narrows,Loscil,Sketches from New Brighton,https://i.scdn.co/image/ab67616d0000b27310889e25a44ce03fe2d92042,2012-09-10,https://p.scdn.co/mp3-preview/4513340800ab340c8e25c9e77b78c819480f70b0?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4upUGbQVqH0qlhEmCM79f1,0.881,0.342,0.215,0.802,0.106,-23.566,0.0431,119.954,0.146,Sleepy
2zbt8cQf1EFoKlkbkKRz5V,ambient,By the Wall,Tomáš Dvořák,Machinarium Soundtrack,https://i.scdn.co/image/ab67616d0000b273dd0ef93e4a39e112fae7a2b1,2012-01-31,https://p.scdn.co/mp3-preview/44d0c3eaf25edcbe4efe56803b89a8e8d6fa9422?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2zbt8cQf1EFoKlkbkKRz5V,0.553,0.0673,0.174,0.883,0.111,-20.386,0.0429,60.248,0.032,Sleepy
2pN0C4dICHk5z2KRS3c66l,ambient,Sea,Patrick O'Hearn,Transitions,https://i.scdn.co/image/ab67616d0000b2731f17fa8032fa3497b477be8e,2011-08-23,https://p.scdn.co/mp3-preview/124c52cbc7f538ad6524e30b8a7d6c3ddff4462a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2pN0C4dICHk5z2KRS3c66l,0.889,0.0602,0.0942,0.806,0.0783,-22.041,0.0437,63.052,0.0361,Sleepy
50mL6pbI0uI6YX1xbSer7g,ambient,Deep Blue Day - Remastered 2005,Brian Eno,Apollo,https://i.scdn.co/image/ab67616d0000b273f2b52822fe54084cf07bfe02,1983-07-01,,https://open.spotify.com/track/50mL6pbI0uI6YX1xbSer7g,0.817,0.189,0.343,0.916,0.0924,-20.314,0.0453,141.659,0.0834,Sleepy
0TRq2ogAfvdVXKnZ6yvv9O,ambient,Nightfalls,Hecq,Night Falls,https://i.scdn.co/image/ab67616d0000b273635c8d52c211320ad6ddb25c,2008-04-18,,https://open.spotify.com/track/0TRq2ogAfvdVXKnZ6yvv9O,0.797,0.147,0.0979,0.935,0.0788,-22.11,0.0486,82.203,0.028,Sleepy
4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,Owl Splinters,https://i.scdn.co/image/ab67616d0000b2732b6e0e9d8da9514454ff11e9,2011-02-14,https://p.scdn.co/mp3-preview/4a60673780267ba249a9cfdaa70d2e582b14886c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4Lqj6y9e1JgKlYTfGOPp0Y,0.114,0.0735,0.117,0.846,0.0902,-16.919,0.0505,80.877,0.0281,Sleepy
14EVReJZayPGrQgQbhw3zG,ambient,A Measured Room - 2005 Digital Remaster,Brian Eno,Music For Films,https://i.scdn.co/image/ab67616d0000b273ef416c214c08a1e5bd35420d,1978-09-01,,https://open.spotify.com/track/14EVReJZayPGrQgQbhw3zG,0.731,0.381,0.329,0.911,0.0798,-20.52,0.0361,114.145,0.375,Sleepy
1YN0mPPnVPtLc5PCSjwAqA,ambient,Estuarine,Loscil,Endless Falls,https://i.scdn.co/image/ab67616d0000b27363e43525afb50072240c44f0,2010-03-01,https://p.scdn.co/mp3-preview/0d43b9427b106291d8927094e5fe7ca16fdec065?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1YN0mPPnVPtLc5PCSjwAqA,0.963,0.294,0.193,0.804,0.115,-25.741,0.0393,109.993,0.0373,Sleepy
6aSIDnecfBOP1oA8jK8lNh,ambient,Inversion,Bersarin Quartett,Bersarin Quartett,https://i.scdn.co/image/ab67616d0000b2733d8c9eee43d785bf1c47d52e,2008,,https://open.spotify.com/track/6aSIDnecfBOP1oA8jK8lNh,0.947,0.0612,0.183,0.959,0.334,-19.287,0.0467,69.74,0.0308,Sleepy
6Uv5cYYxDwVRb8PVHGdXcN,ambient,Final Sunset - 2005 Digital Remaster,Brian Eno,Music For Films,https://i.scdn.co/image/ab67616d0000b273ef416c214c08a1e5bd35420d,1978-09-01,,https://open.spotify.com/track/6Uv5cYYxDwVRb8PVHGdXcN,0.325,0.143,0.174,0.766,0.11,-18.651,0.0569,75.304,0.0372,Sleepy
7JowmOAYpKBfu1L8FZqYxw,ambient,Currents,AES DANA,Perimeters,https://i.scdn.co/image/ab67616d0000b27368797bb813e0571eba987ce1,2011-02-21,,https://open.spotify.com/track/7JowmOAYpKBfu1L8FZqYxw,0.894,0.171,0.0359,0.914,0.0517,-29.759,0.0386,115.147,0.0439,Sleepy
0JY5c8mjhc3kvwsqicxTl7,ambient,Dopamine Clouds Over Craven Cottage,Stars Of The Lid,And Their Refinement of the Decline,https://i.scdn.co/image/ab67616d0000b273d6eb832295ddf386c825fdba,2007-04-02,https://p.scdn.co/mp3-preview/70458e4bf368bf3433f548d07dc06ae69900bae5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0JY5c8mjhc3kvwsqicxTl7,0.924,0.146,0.105,0.847,0.148,-20.637,0.0586,142.894,0.0281,Sleepy
0LfRVw2aFyi3wqYcRjFZpx,ambient,"Broken Harbors, Pt. 2",Stars Of The Lid,The Tired Sounds of Stars of the Lid,https://i.scdn.co/image/ab67616d0000b27365ff58390f0b7c44ec4d7aa5,2001-10-01,https://p.scdn.co/mp3-preview/e37503bf0361a6b4db8db86e69083b6304d83429?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0LfRVw2aFyi3wqYcRjFZpx,0.928,0.164,0.00522,0.865,0.11,-33.134,0.0414,67.328,0.0257,Sleepy
4z7rTkV7hxLkBntVJ9Cnqx,ambient,Sleep Deprivation 1,The Black Dog,Music For Real Airports,https://i.scdn.co/image/ab67616d0000b273204191cfa094a0b780366c0d,2010-04-12,,https://open.spotify.com/track/4z7rTkV7hxLkBntVJ9Cnqx,0.498,0.589,0.0703,0.902,0.111,-29.619,0.0342,111.991,0.337,Sleepy
1iN7lWXB3OPkKTSdsPcaxI,ambient,Mute Angels,Hammock,Departure Songs,https://i.scdn.co/image/ab67616d0000b2736355b1bc9352cb14200ad2fa,2012-10-02,,https://open.spotify.com/track/1iN7lWXB3OPkKTSdsPcaxI,0.704,0.175,0.23,0.947,0.0546,-17.388,0.0483,116.438,0.0376,Sleepy
7aGSZ7otMHlEtdO4T89TAa,ambient,Dis,Hecq,Night Falls,https://i.scdn.co/image/ab67616d0000b273635c8d52c211320ad6ddb25c,2008-04-18,,https://open.spotify.com/track/7aGSZ7otMHlEtdO4T89TAa,0.0438,0.146,0.192,0.89,0.104,-24.775,0.0613,81.242,0.044,Sleepy
18XxXHR2YPCvGEZA2fexUC,ambient,Arecibo,Carbon Based Lifeforms,Twentythree,https://i.scdn.co/image/ab67616d0000b273b3f194e044ffc5a2fa1021d3,2011-08-08,,https://open.spotify.com/track/18XxXHR2YPCvGEZA2fexUC,0.918,0.103,0.326,0.919,0.104,-18.487,0.0405,70.604,0.0709,Sleepy
1L37SbwQb40SvA8hyKicDZ,ambient,Sequor,Sync24,Comfortable Void,https://i.scdn.co/image/ab67616d0000b2730f4ca26dbec22bbf055288b1,2012-06-28,,https://open.spotify.com/track/1L37SbwQb40SvA8hyKicDZ,0.754,0.324,0.252,0.884,0.113,-19.429,0.0319,180.024,0.0313,Sleepy
5jq2F68xBmFdni1nNxBBv7,ambient,I AM You,Hecq,Night Falls,https://i.scdn.co/image/ab67616d0000b273635c8d52c211320ad6ddb25c,2008-04-18,,https://open.spotify.com/track/5jq2F68xBmFdni1nNxBBv7,0.851,0.117,0.313,0.918,0.101,-17.67,0.0483,94.903,0.0341,Sleepy
7e0HabMAjQEYduI1qfYS5r,ambient,Risky Nap Under Blue Tree,Cell,Hanging Masses,https://i.scdn.co/image/ab67616d0000b2730d35f45b372eb6c8dc012f82,2010-01-11,,https://open.spotify.com/track/7e0HabMAjQEYduI1qfYS5r,0.56,0.401,0.186,0.929,0.0821,-23.161,0.0362,99.995,0.0339,Sleepy
0Jc2SfIHv63JNsUZpunh54,ambient,"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk,TRON: Legacy,https://i.scdn.co/image/ab67616d0000b27366919acb93950333962467f8,2010-12-03,,https://open.spotify.com/track/0Jc2SfIHv63JNsUZpunh54,0.852,0.179,0.167,0.748,0.106,-23.408,0.0394,124.266,0.0399,Sleepy
23IVcgPR97IaIaI2PQAha7,ambient,Circles of Motion,Solar Fields,Movements,https://i.scdn.co/image/ab67616d0000b27335b26ba5fe496741ee857b0c,2009-01-13,,https://open.spotify.com/track/23IVcgPR97IaIaI2PQAha7,0.0197,0.132,0.299,0.705,0.102,-17.453,0.0426,89.303,0.0346,Sleepy
1tzXb0kRm7DA45EUen0TqM,ambient,Endless Falls,Loscil,Endless Falls,https://i.scdn.co/image/ab67616d0000b27363e43525afb50072240c44f0,2010-03-01,https://p.scdn.co/mp3-preview/ddf92de3394ff132de5c6318f985fae84d06692d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1tzXb0kRm7DA45EUen0TqM,0.761,0.065,0.172,0.72,0.383,-22.823,0.0412,52.952,0.0357,Sleepy
7GTzB4QUfO0oXfvzwtKBom,ambient,Small Craft on a Milk Sea,"Brian Eno,Jon Hopkins,Leo Abrahams",Small Craft On A Milk Sea,https://i.scdn.co/image/ab67616d0000b273b6dd5b760aa653f737d6252e,2010-11-01,https://p.scdn.co/mp3-preview/ac887a69aaf4d275e67dadfabfce4f46fd5493dc?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7GTzB4QUfO0oXfvzwtKBom,0.804,0.454,0.234,0.95,0.11,-26.406,0.037,107.975,0.0389,Sleepy
3ewJeyaGOVdzb9xikqyJa9,ambient,Looking Upwards,Benn Jordan,"Pale Blue Dot, A Tribute To Carl Sagan",https://i.scdn.co/image/ab67616d0000b2737d62036145576a6c4e885c44,2008-09-01,https://p.scdn.co/mp3-preview/b31b1104d84805b68d4c190b9c18b8e72f2bc947?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3ewJeyaGOVdzb9xikqyJa9,0.824,0.233,0.254,0.951,0.288,-21.515,0.0333,103.616,0.117,Sleepy
3ivi15jAUt262SxGC8vQl4,ambient,Calcium Needles,"Brian Eno,Jon Hopkins,Leo Abrahams",Small Craft On A Milk Sea,https://i.scdn.co/image/ab67616d0000b273b6dd5b760aa653f737d6252e,2010-11-01,https://p.scdn.co/mp3-preview/c3d189b7b4f836c6c997f0d6ce8a819d8fb3c446?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3ivi15jAUt262SxGC8vQl4,0.824,0.171,0.2,0.868,0.125,-20.425,0.0395,140.314,0.0769,Sleepy
6G1lPm5H051kZL5rJHvXEv,ambient,Terrapin,Bonobo,Animal Magic,https://i.scdn.co/image/ab67616d0000b273dcaf8002f79ec69e045319de,2000-07-25,https://p.scdn.co/mp3-preview/4bb0736db9ce8b8972200d170b671d67fa9d6470?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6G1lPm5H051kZL5rJHvXEv,0.78,0.552,0.328,0.93,0.111,-16.384,0.0346,152.015,0.0396,Sleepy
1J8gbb9DQSuakltxpmzJAO,ambient,Distances,H.U.V.A. Network,Distances,https://i.scdn.co/image/ab67616d0000b27301a1cd83248338ecb42aa8a4,2004-03-01,,https://open.spotify.com/track/1J8gbb9DQSuakltxpmzJAO,0.951,0.597,0.228,0.934,0.0796,-24.343,0.0343,100.029,0.227,Sleepy
2kFvFeOcF299uiOJlP7at5,ambient,Low Roar,Low Roar,Low Roar,https://i.scdn.co/image/ab67616d0000b273b1965951dee18853169633de,2011,,https://open.spotify.com/track/2kFvFeOcF299uiOJlP7at5,0.659,0.136,0.154,0.829,0.0869,-15.76,0.0466,73.493,0.0383,Sleepy
2Uy2p6tkVLj6vaVznKpNCs,ambient,"Articulate Silences, Pt. 1",Stars Of The Lid,And Their Refinement of the Decline,https://i.scdn.co/image/ab67616d0000b273d6eb832295ddf386c825fdba,2007-04-02,https://p.scdn.co/mp3-preview/2db29a24e899a5d2155a7984c973f733fe368b45?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2Uy2p6tkVLj6vaVznKpNCs,0.99,0.147,0.0865,0.909,0.0774,-25.095,0.0477,140.612,0.032,Sleepy
5v3Scb0VZlW92iJvdefw9Q,ambient,Access To The Long Fields,H.U.V.A. Network,Distances,https://i.scdn.co/image/ab67616d0000b27301a1cd83248338ecb42aa8a4,2004-03-01,,https://open.spotify.com/track/5v3Scb0VZlW92iJvdefw9Q,0.879,0.209,0.155,0.869,0.116,-24.876,0.0388,154.087,0.0687,Sleepy
3szv1wBCcMXFx7GdPNm721,ambient,The Last Door,Brian Eno,More Music For Films,https://i.scdn.co/image/ab67616d0000b273d6d8ea861b1194b6ae3c28eb,1983-11-01,,https://open.spotify.com/track/3szv1wBCcMXFx7GdPNm721,0.482,0.29,0.0676,0.704,0.12,-30.397,0.0454,122.584,0.0632,Sleepy
5C0DGc7M86XqwMRPeusb8r,ambient,Ice Floes In Eden,Harold Budd,Lovely Thunder,https://i.scdn.co/image/ab67616d0000b273ff89037b67738fa04ea14952,1986,,https://open.spotify.com/track/5C0DGc7M86XqwMRPeusb8r,0.978,0.131,0.00622,0.948,0.121,-32.65,0.0413,74.941,0.0363,Sleepy
0MSEhfQE0256xTKHtaNkXB,ambient,Startoucher,Biosphere,Patashnik,https://i.scdn.co/image/ab67616d0000b27395960ec153dfdb3c9a5fa267,1994-01-01,https://p.scdn.co/mp3-preview/11cdab8627223375cc1e7c2cdfc356d85a27b551?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0MSEhfQE0256xTKHtaNkXB,0.481,0.143,0.136,0.818,0.107,-24.691,0.0449,81.162,0.108,Sleepy
7g3bsmAi5FCf68xWXWtzeh,ambient,At First Touch,The Sight Below,Glider (Deluxe Version),https://i.scdn.co/image/ab67616d0000b273cb73430a3f8cf28827b83f2e,2011-07-19,,https://open.spotify.com/track/7g3bsmAi5FCf68xWXWtzeh,0.763,0.645,0.16,0.908,0.105,-23.664,0.073,127.001,0.603,Sleepy
60INvemo2VdXUU5YOZfFTP,ambient,Somnus,Rhian Sheehan,Stories From Elsewhere,https://i.scdn.co/image/ab67616d0000b2732b9552145da4ae4b2b9d470a,2013-02-26,,https://open.spotify.com/track/60INvemo2VdXUU5YOZfFTP,0.514,0.12,0.283,0.832,0.113,-16.579,0.0441,76.845,0.0469,Sleepy
3Nm3Q5nfYvY2nucKktVby2,black-metal,Tunnel of Set XVII,1349,Demonoir,https://i.scdn.co/image/ab67616d0000b273b46e3013d078d2d884310a5a,2010-04-26,,https://open.spotify.com/track/3Nm3Q5nfYvY2nucKktVby2,0.527,0.0779,0.0772,0.833,0.101,-18.312,0.0428,83.595,0.0397,Sleepy
0CSnzEZnVddmquNlVrdjTD,black-metal,Into Infinite Obscurity,Dissection,The Somberlain (Ultimate Reissue),https://i.scdn.co/image/ab67616d0000b273b057aedbd944c0f4405c676c,1993,,https://open.spotify.com/track/0CSnzEZnVddmquNlVrdjTD,0.933,0.554,0.157,0.917,0.0896,-21.015,0.0696,101.601,0.741,Sleepy
0DJo5uG2zdfmtgTFQYLjYK,bossanova,Coração Vagabundo,Gal Costa,Brazil A Todo Vapor,https://i.scdn.co/image/ab67616d0000b2731b31f9a649cb1e365684f182,2011-08-01,https://p.scdn.co/mp3-preview/2a42133566fa5ab277d24a3c4d3a5ed8c23e5753?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0DJo5uG2zdfmtgTFQYLjYK,0.899,0.399,0.0378,0.131,0.538,-24.7,0.0821,73.801,0.292,Sleepy
5sanom0yL4NAd26HvShw7r,bossanova,Close to you,Bebel Gilberto,Momento,https://i.scdn.co/image/ab67616d0000b273909264eedb831d7cf43051a1,2007-07-01,,https://open.spotify.com/track/5sanom0yL4NAd26HvShw7r,0.923,0.429,0.353,0.703,0.0897,-19.372,0.118,163.845,0.26,Sleepy
3bJjYmanLTAVOAKx4RMyGV,children,"The North Mountain - From ""Frozen""/Score",Christophe Beck,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2734b1899123e484c034e31164e,2013-01-01,,https://open.spotify.com/track/3bJjYmanLTAVOAKx4RMyGV,0.979,0.238,0.058,0.678,0.122,-24.71,0.0465,115.687,0.0331,Sleepy
7MbxGGDNm263tewNLbe3w8,children,"Treason - From ""Frozen""/Score",Christophe Beck,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),https://i.scdn.co/image/ab67616d0000b2734b1899123e484c034e31164e,2013-01-01,,https://open.spotify.com/track/7MbxGGDNm263tewNLbe3w8,0.732,0.177,0.108,0.942,0.126,-17.971,0.0428,132.591,0.0354,Sleepy
0HFjkbNO3zNliDAfQf61th,classical,"Concerto for Orchestra, BB 123: I. Introduzione: Andante non troppo - Allegro vivace","Béla Bartók,Baltimore Symphony Orchestra,Marin Alsop","Bartók: Concerto for Orchestra - Music for Strings, Percussion & Celesta",https://i.scdn.co/image/ab67616d0000b27397766a30a45c565f8efa8e78,2012-05-01,https://p.scdn.co/mp3-preview/79c68f909b3ec30661f9459840c3bce3831ecc8b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0HFjkbNO3zNliDAfQf61th,0.91,0.161,0.036,0.809,0.113,-24.98,0.0412,92.705,0.0384,Sleepy
6kdDZ23tGL1g5cr1RjBlhj,classical,"Symphony No.2 in C minor - ""Resurrection"": 5d. ""Aufersteh'n, ja aufersteh'n wirst du"" (Langsam. Misterioso) - ""Auferstehung""","Gustav Mahler,Ileana Cotrubas,Vienna State Opera Chorus,Wiener Philharmoniker,Zubin Mehta",Gustav Mahler Edition,https://i.scdn.co/image/ab67616d0000b273c069294834da78ab5e91e896,2010-01-01,,https://open.spotify.com/track/6kdDZ23tGL1g5cr1RjBlhj,0.971,0.0613,0.0313,0.527,0.149,-29.613,0.0442,67.25,0.0348,Sleepy
252wJ7a1gTi59YZCDYiKu0,classical,Symphony No. 8: I. Allegro moderato,"Anton Bruckner,New York Philharmonic,Alan Gilbert",Bruckner: Symphony No. 8,https://i.scdn.co/image/ab67616d0000b273fdf2d73de784907a3863aa0e,2015-06-15,https://p.scdn.co/mp3-preview/bfed1a712235b13a6b99f72044f535929e989864?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/252wJ7a1gTi59YZCDYiKu0,0.901,0.0809,0.0863,0.75,0.121,-20.368,0.0438,62.945,0.0361,Sleepy
0dBeZNIXFp3P5RnNQGEu2x,classical,Fantasia on Greensleeves,"Ralph Vaughan Williams,Leonard Bernstein,New York Philharmonic",Romantic Favorites for Strings (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273cb4644852f97e92bd9f0e676,1964,https://p.scdn.co/mp3-preview/bf724bde57d2c708c726e017f484c99b3e4e451b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0dBeZNIXFp3P5RnNQGEu2x,0.837,0.136,0.0868,0.506,0.0935,-24.806,0.0393,99.648,0.0962,Sleepy
2dVMQ0MWkOspUA2pLNaag2,classical,The Candlelight Vigil,Jóhann Jóhannsson,Prisoners (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730341025734052bc0a025f427,2013-09-09,,https://open.spotify.com/track/2dVMQ0MWkOspUA2pLNaag2,0.443,0.0856,0.0613,0.682,0.0902,-23.105,0.0448,74.541,0.0314,Sleepy
39ixK8F8e3D18AYEXtIYFZ,classical,"Ellen's Gesang III (Ave Maria!), Op. 56, No. 6, D. 839, ""Hymne An Die Jungfrau""","Ingrid Kertesi,Camerata De Budapest,Franz Schubert,Walter Scott",Ave Maria (Sacred Arias And Choruses),https://i.scdn.co/image/ab67616d0000b273af9ce137293e0e7d2209e091,1997-03-13,https://p.scdn.co/mp3-preview/5e799f9d0d2e5ea94efe646ad5d1523f79339129?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/39ixK8F8e3D18AYEXtIYFZ,0.988,0.135,0.135,0.804,0.0876,-18.436,0.0447,84.298,0.0378,Sleepy
37TBjwOpcQIo9IhScN3XhL,classical,Ensemble for String Quintet and Thunder Sticks (1956 version): I. Larghetto,"Henry Cowell,Northwest Chamber Orchestra Seattle,Alun Francis",Cowell: Music for Strings,https://i.scdn.co/image/ab67616d0000b273d70d80953428790b57f0918b,2013-07-01,https://p.scdn.co/mp3-preview/d87e76225ccac1e24688b8343e36b3213fafb440?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/37TBjwOpcQIo9IhScN3XhL,0.896,0.153,0.0443,0.865,0.353,-21.68,0.0411,85.317,0.0276,Sleepy
1VcGL267AesH4UouorKhsE,classical,"Symphony No 2, Op. 38 ""Mesopotamia"": X.Ballad of Mesopotamia","Fazıl Say,Carolina Eyck,Çağatay Akyol,Bülent Evcil,Gürer Aykal,Borusan Istanbul Philharmonic Orchestra",Mesopotamia Symphony - Universe Symphony,https://i.scdn.co/image/ab67616d0000b273fe272db7abd75ecd47893933,2013-11-25,,https://open.spotify.com/track/1VcGL267AesH4UouorKhsE,0.914,0.132,0.264,0.576,0.656,-20.499,0.0682,68.734,0.0697,Sleepy
0QhS1nUm7KHdR4fCLWorbR,classical,Concerto for Viola & Orchestra: I. Andante comodo,"William Walton,Yuri Bashmet,André Previn",Walton: Viola Concerto / Bruch: Concerto for Violin & Viola,https://i.scdn.co/image/ab67616d0000b273e9bba195794a04e4ee865d0e,1990-01-01,https://p.scdn.co/mp3-preview/04936b926440f6d095e26efc05355a89fbf04be6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0QhS1nUm7KHdR4fCLWorbR,0.955,0.134,0.0417,0.651,0.09,-30.472,0.0435,87.115,0.0575,Sleepy
4P1sbofnneFeEEASTFMEGl,classical,Main Title,James Horner,Braveheart - Original Motion Picture Soundtrack,https://i.scdn.co/image/ab67616d0000b2731061524b7fe4e944c74173eb,1995-01-01,,https://open.spotify.com/track/4P1sbofnneFeEEASTFMEGl,0.8,0.0838,0.0164,0.942,0.0847,-37.033,0.0504,168.828,0.0375,Sleepy
1Org5XClvfulvp1mrLUQuT,classical,"Symphonie fantastique, Op. 14: IV. Marche au supplice","Hector Berlioz,London Symphony Orchestra",Berlioz: Symphonie fantastique,https://i.scdn.co/image/ab67616d0000b273b630d4fee1dea5f20be5ba5a,2001-01-01,,https://open.spotify.com/track/1Org5XClvfulvp1mrLUQuT,0.87,0.361,0.0765,0.909,0.107,-24.765,0.035,77.039,0.285,Sleepy
2n4qxtA4E5aUz3JPa0ny9o,classical,"Symphony No. 7, ""Angel of Light"": III. Come un sogno","Einojuhani Rautavaara,Royal Scottish National Orchestra,Hannu Koivula",Mystic Classics - Visionary Choral and Orchestral Masterpieces,https://i.scdn.co/image/ab67616d0000b273c927489cbd0bcbd943090220,2007-01-01,https://p.scdn.co/mp3-preview/279869b07650016f9d614464eb0249124cc80422?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2n4qxtA4E5aUz3JPa0ny9o,0.927,0.0742,0.0363,0.777,0.0684,-31.432,0.0431,78.927,0.0278,Sleepy
1QmhkjuUlosROqKk59sBSK,classical,Opening,"Philip Glass,Bruce Brubaker",Hope Street Tunnel Blues: Music for Piano By Philip Glass and Alvin Curran,https://i.scdn.co/image/37bedea9d7a2d984ea0017b66725dadb4d89803d,2007-07-16,https://p.scdn.co/mp3-preview/269d632dee257d98ff21aafae20df5548cf5ced3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1QmhkjuUlosROqKk59sBSK,0.996,0.179,0.026,0.89,0.0836,-30.937,0.0385,77.116,0.068,Sleepy
1lIcdDpGlc2mO2LYA0f5KM,classical,"The Fellowship Reunited (feat. Sir James Galway, Viggo Mortensen and Renée Fleming)",Howard Shore,The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition),https://i.scdn.co/image/ab67616d0000b2732b4d071f7824b2c60c3b85cd,2003-11-24,https://p.scdn.co/mp3-preview/ee853f7bb3b85390af3cad2b73db738f7bb60d82?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1lIcdDpGlc2mO2LYA0f5KM,0.941,0.137,0.0625,0.926,0.277,-22.77,0.04,87.682,0.0365,Sleepy
77KZcZx8aAv2qOCBkLB7zP,classical,Romance in F Major,"Richard Strauss,Benedict Kloeckner,José Gallardo","Strauss, Poulenc, & Rihm: Werke für Violoncello und Klavier (Movimentos Edition)",https://i.scdn.co/image/ab67616d0000b273ed90004ac53ed15733a34bc2,2014-04-29,https://p.scdn.co/mp3-preview/7bedc87965bfb607f99deed0e0aa635ac1300c59?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/77KZcZx8aAv2qOCBkLB7zP,0.989,0.171,0.0332,0.898,0.0836,-25.436,0.0436,87.778,0.0392,Sleepy
2r2hR9gGMdusndlRzhM0cc,classical,Colonial Song,"Percy Grainger,Slovak Radio Symphony Orchestra",Percy Grainger: The Power Of Love,https://i.scdn.co/image/ab67616d0000b273acefae829824525140090a26,1998-04-17,https://p.scdn.co/mp3-preview/87df80840c53d4b99d12de618f375dc4ccad207e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2r2hR9gGMdusndlRzhM0cc,0.938,0.0672,0.0662,0.903,0.112,-23.601,0.0398,71.831,0.0445,Sleepy
