id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
2Q73wKbwLLcGS404gkTfjH,heavy-metal,Ov Fire And The Void,Behemoth,Evangelion,https://i.scdn.co/image/ab67616d0000b273030c211808be74fd8c584d00,2009-08-07,https://p.scdn.co/mp3-preview/efe1cf55ea9da021ededc09960c7a0d18a2ac148?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2Q73wKbwLLcGS404gkTfjH,2.98e-05,0.465,0.978,0.646,0.0268,-4.34,0.084,129.994,0.13,Angry
3A03glw2TkAki6zEbkXZkc,heavy-metal,Let Me Burn,Whitechapel,Our Endless War,https://i.scdn.co/image/ab67616d0000b273bc217f13765d008be2633a1f,2014-05-27,https://p.scdn.co/mp3-preview/9315e7bee64eab3bf6e0aa8fdd2ec6e3c780cebb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3A03glw2TkAki6zEbkXZkc,0.00424,0.388,0.993,3.72e-05,0.274,-2.863,0.138,140.468,0.0533,Angry
1oSddUpFc84CAPblLLxHQp,heavy-metal,Killing Me Killing You,Sentenced,Killing Me Killing You,https://i.scdn.co/image/ab67616d0000b273e6c4ddc51ec1f063b31043fe,1999-05-13,,https://open.spotify.com/track/1oSddUpFc84CAPblLLxHQp,0.000134,0.545,0.847,2.49e-05,0.19,-4.317,0.0351,114.997,0.164,Angry
35xTFRe9rqRjK5PLdpqWNb,heavy-metal,Viinamäen Mies,Korpiklaani,Noita,https://i.scdn.co/image/ab67616d0000b2737b4f4544bdf2ce273410989a,2015-05-01,,https://open.spotify.com/track/35xTFRe9rqRjK5PLdpqWNb,7.74e-06,0.416,0.992,2.26e-05,0.336,-3.946,0.0754,159.964,0.712,Angry
47UBcqgE3CxLJ5G9FIKTzW,heavy-metal,The Sunk'n Norwegian,Alestorm,Back Through Time,https://i.scdn.co/image/ab67616d0000b273eb487d460a570f1e130812e2,2011-03-06,,https://open.spotify.com/track/47UBcqgE3CxLJ5G9FIKTzW,9.45e-05,0.332,0.969,5.31e-05,0.0984,-4.592,0.0986,105.014,0.414,Angry
3gCXTYYYSWU9yJiFYjgOpQ,heavy-metal,An Eternity Of Lies,Paradise Lost,The Plague Within (NotSet),https://i.scdn.co/image/ab67616d0000b2736fd4333d84d8abe1e260a6f6,2015-06-01,,https://open.spotify.com/track/3gCXTYYYSWU9yJiFYjgOpQ,0.000586,0.33,0.867,0.157,0.386,-5.223,0.0552,134.898,0.185,Angry
0gAV3a4d7PPkXo1E9KLmxF,heavy-metal,Divergency,Born Of Osiris,Tomorrow We Die Alive,https://i.scdn.co/image/ab67616d0000b2734d3b8a7bb094d3eb76b2de4b,2013-08-20,https://p.scdn.co/mp3-preview/6b0135532af138cf2f48c93ea2556cebec04364b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0gAV3a4d7PPkXo1E9KLmxF,7.39e-05,0.406,0.981,7.52e-06,0.282,-2.682,0.196,164.899,0.165,Angry
2nCnxiOKAlW19csZ70aDCn,heavy-metal,The Serpentine Offering,Dimmu Borgir,In Sorte Diaboli,https://i.scdn.co/image/ab67616d0000b2736f212865b30d8e5ed520fd13,2007-04-27,,https://open.spotify.com/track/2nCnxiOKAlW19csZ70aDCn,2.85e-05,0.244,0.955,0.00897,0.0749,-3.747,0.093,102.101,0.0784,Angry
3jagGO7eHHuaD53ibehkux,heavy-metal,Blood and Thunder,Mastodon,Leviathan,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd,2004-08-31,https://p.scdn.co/mp3-preview/d20b3e69cc81b5a7f35f25fcc52c0b48402b8c41?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3jagGO7eHHuaD53ibehkux,8.58e-06,0.364,0.935,0.729,0.0317,-6.548,0.0724,92.717,0.478,Angry
58Cy98y0guUcK3Sn6GaiUk,heavy-metal,Wage Slaves,All Shall Perish,The Price of Existence,https://i.scdn.co/image/ab67616d0000b2738e707ba32317488c458db50d,2006-08-04,,https://open.spotify.com/track/58Cy98y0guUcK3Sn6GaiUk,0.000136,0.327,0.983,0.274,0.0602,-2.144,0.16,101.938,0.0881,Angry
6wgZspzGPlGRgXvv7lhprq,heavy-metal,Indians,Anthrax,Among The Living,https://i.scdn.co/image/ab67616d0000b2738f31cb755f156a4460613e19,1987-03,,https://open.spotify.com/track/6wgZspzGPlGRgXvv7lhprq,0.000797,0.336,0.942,0.000494,0.0391,-10.433,0.0379,105.496,0.519,Angry
5LyRtsQLhcXmy50VXhQXXS,heavy-metal,Holy Wars...The Punishment Due - Remastered,Megadeth,Rust In Peace (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273be9fa5a89479b6af481938a0,1990-10-04,,https://open.spotify.com/track/5LyRtsQLhcXmy50VXhQXXS,0.00177,0.325,0.985,0.107,0.351,-3.941,0.151,125.307,0.221,Angry
4h9uSVP5TLMgfIushabPE2,heavy-metal,Teleute,Veil Of Maya,Matriarch,https://i.scdn.co/image/ab67616d0000b27384b78ed607f411911d4cee79,2015-05-11,https://p.scdn.co/mp3-preview/446f650b1fc546799d66edc27ae874e378827f7b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4h9uSVP5TLMgfIushabPE2,2.23e-05,0.35,0.961,0.000109,0.371,-2.045,0.176,114.157,0.22,Angry
0TZaqtPzZNjPe4sdQlYJhX,heavy-metal,Mother North,Satyricon,Nemesis Divina,https://i.scdn.co/image/ab67616d0000b2732103285227b3c4ef92d85eca,1996,,https://open.spotify.com/track/0TZaqtPzZNjPe4sdQlYJhX,6.57e-06,0.186,0.877,0.311,0.0511,-6.244,0.0595,109.525,0.239,Angry
5r1pLWSHgVAwmoDcSJ4ogL,heavy-metal,Master of Confusion,Gamma Ray,Master of Confusion,https://i.scdn.co/image/ab67616d0000b27325f0d6b8da3674c9b17cf8e9,2013-03-15,https://p.scdn.co/mp3-preview/b075f2629913412beddf097a1e7a8dfa7fd26eca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5r1pLWSHgVAwmoDcSJ4ogL,0.00129,0.49,0.989,0.000128,0.351,-3.945,0.0846,98.022,0.292,Angry
2HwtiwV8OgIwNuj1Wq9e0B,heavy-metal,Stand Up And Shout,Dio,Holy Diver,https://i.scdn.co/image/ab67616d0000b27315350aa1c89e23a5fa6c0de1,1983,,https://open.spotify.com/track/2HwtiwV8OgIwNuj1Wq9e0B,6.49e-05,0.495,0.954,0.826,0.359,-7.757,0.0841,109.556,0.367,Angry
1PBhzfzTAZ5qyIfzqPqign,heavy-metal,Heartwork,Carcass,Heartwork,https://i.scdn.co/image/ab67616d0000b273defd7fab461aebe3d44494ef,1993,,https://open.spotify.com/track/1PBhzfzTAZ5qyIfzqPqign,1.17e-06,0.196,0.995,0.0499,0.27,-4.887,0.105,91.047,0.177,Angry
6imjjOJ63SnfvbYTARjyqz,heavy-metal,Carolus Rex,Sabaton,Carolus Rex (Bonus Version),https://i.scdn.co/image/ab67616d0000b2734b8d5ea341020899be79dedf,2012,,https://open.spotify.com/track/6imjjOJ63SnfvbYTARjyqz,0.000594,0.443,0.846,9.09e-05,0.101,-5.545,0.0499,176.129,0.24,Angry
1yUpgg0J5Exw3DzTmgQe8L,heavy-metal,Silver Bride,Amorphis,Skyforger,https://i.scdn.co/image/ab67616d0000b27345aaebd65cd98d0c8daa3335,2009,,https://open.spotify.com/track/1yUpgg0J5Exw3DzTmgQe8L,0.000128,0.455,0.95,0.00512,0.0494,-4.149,0.0436,124.012,0.317,Angry
7iXehQAqsHO8xwGUcnZpHW,heavy-metal,Under and Over It,Five Finger Death Punch,American Capitalist,https://i.scdn.co/image/ab67616d0000b273b6a9d2d5835be6d0160342de,2011-10-11,,https://open.spotify.com/track/7iXehQAqsHO8xwGUcnZpHW,1.41e-05,0.468,0.996,0.0,0.26,-3.027,0.179,75.978,0.094,Angry
3iw7MEqQ0Dkdvhn9ayqGwl,heavy-metal,Crimson Thunder,HammerFall,Crimson Thunder,https://i.scdn.co/image/ab67616d0000b273cbc8161d9dcff8472c0a117e,2002-10-28,,https://open.spotify.com/track/3iw7MEqQ0Dkdvhn9ayqGwl,0.000143,0.446,0.779,1.1e-05,0.128,-5.987,0.0389,89.948,0.186,Angry
65spaK7qUix4NDUVjpQt3Y,heavy-metal,Anthem,Iced Earth,Dystopia,https://i.scdn.co/image/ab67616d0000b2730d298c90f80c87763ad89173,2011-10-17,,https://open.spotify.com/track/65spaK7qUix4NDUVjpQt3Y,0.00894,0.454,0.954,0.0,0.0659,-5.242,0.0607,163.995,0.287,Angry
1HpwANBpQgfglf3PSdtHKy,heavy-metal,New Dynamic,Omnium Gatherum,Beyond,https://i.scdn.co/image/ab67616d0000b273a807e05e4f60e673d5f6ee79,2013-02-22,https://p.scdn.co/mp3-preview/bf05c06eb4ea0a8135f8855a898726035ec5c932?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1HpwANBpQgfglf3PSdtHKy,6.78e-05,0.47,0.99,0.881,0.292,-4.86,0.0873,107.087,0.097,Angry
2edSHS8PhbiPgLxQhMpMkO,heavy-metal,Nemo,Nightwish,Once,https://i.scdn.co/image/ab67616d0000b273eb56285e5977b1c57a3484a9,2004-06-07,,https://open.spotify.com/track/2edSHS8PhbiPgLxQhMpMkO,0.000158,0.491,0.744,0.000102,0.325,-6.306,0.0351,125.058,0.375,Angry
5PIMA99MIh2ixNf4K18cCH,heavy-metal,As Loke Falls,Amon Amarth,Deceiver of the Gods,https://i.scdn.co/image/ab67616d0000b2731549dcf0d4151486f71eae4d,2013-07-30,https://p.scdn.co/mp3-preview/30f07ee63ac50c6e0cc24d3a74691e9e378fbf85?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5PIMA99MIh2ixNf4K18cCH,2.38e-05,0.223,0.968,0.444,0.177,-5.095,0.07,131.217,0.143,Angry
1x1NTUH1QUJEiBnkAMy0Mq,heavy-metal,A Greater Foundation,As I Lay Dying,Awakened,https://i.scdn.co/image/ab67616d0000b2730bdc3eda1c013daf768e238e,2012-09-25,https://p.scdn.co/mp3-preview/212522cd7c722879f01ad796ba339efb09c9607c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1x1NTUH1QUJEiBnkAMy0Mq,0.000585,0.522,0.992,0.00093,0.665,-3.234,0.114,124.983,0.365,Angry
58OE4pTrvVjQogWPufYRCm,heavy-metal,Dagger,Vildhjarta,måsstaden,https://i.scdn.co/image/ab67616d0000b27388472de13a40311f88a1eb88,2011-11-28,,https://open.spotify.com/track/58OE4pTrvVjQogWPufYRCm,0.000612,0.367,0.902,0.00318,0.0958,-6.467,0.113,142.187,0.078,Angry
5ZOG9jcw43tojnxIR4Eq7P,heavy-metal,Frontschwein,Marduk,Frontschwein (NotSet),-999,2015-01-19,,https://open.spotify.com/track/5ZOG9jcw43tojnxIR4Eq7P,1.79e-06,0.324,0.996,0.921,0.302,-4.02,0.096,97.366,0.0359,Angry
1xKa9udj0tDsVTjgOKWu9D,heavy-metal,The Violation,Fleshgod Apocalypse,Agony (Bonus Version),https://i.scdn.co/image/ab67616d0000b273b3f7061f6eadc4381f32c252,2011-08-09,,https://open.spotify.com/track/1xKa9udj0tDsVTjgOKWu9D,0.00356,0.384,0.991,0.845,0.527,-1.457,0.0878,134.913,0.0299,Angry
04lIJwNlGIxS0cCMmxCsEX,heavy-metal,Dead Skin Mask,Slayer,Seasons In The Abyss,https://i.scdn.co/image/ab67616d0000b273f7feea22580f57e0e8b7b060,1990-01-01,,https://open.spotify.com/track/04lIJwNlGIxS0cCMmxCsEX,0.000244,0.353,0.987,0.000453,0.178,-4.441,0.205,110.175,0.0437,Angry
1IaQLINjiOCSv4INrrv0aS,heavy-metal,Unbreakable,Stratovarius,Nemesis,https://i.scdn.co/image/ab67616d0000b27345929a0374382888497e94c1,2013-02-22,https://p.scdn.co/mp3-preview/e130a1bf87026257281e8bad6f57ffb96e08ed68?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1IaQLINjiOCSv4INrrv0aS,0.000156,0.465,0.958,0.000111,0.117,-4.247,0.0418,141.214,0.615,Angry
1KmvBtP8pDb5CnKVmbwx2p,heavy-metal,No More Regrets,Arch Enemy,War Eternal,https://i.scdn.co/image/ab67616d0000b2730812d6f4c77df063a55bfa36,2014-06-09,,https://open.spotify.com/track/1KmvBtP8pDb5CnKVmbwx2p,6.9e-06,0.452,0.967,0.148,0.335,-4.304,0.0868,107.408,0.184,Angry
0JGuSgtmWyfuxLGBs2wX0C,heavy-metal,Physical Education,Animals As Leaders,The Joy of Motion,https://i.scdn.co/image/ab67616d0000b2731ce45979342c65ecddf9f72e,2014-03-25,https://p.scdn.co/mp3-preview/0873603ab19a65d8fe814eec79d0bbddd369ca5a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0JGuSgtmWyfuxLGBs2wX0C,0.00017,0.57,0.945,0.827,0.0543,-5.665,0.0567,114.987,0.53,Angry
3IZBKlaSGIJUo5soOAHmEY,heavy-metal,Hunters Will Be Hunted,Heaven Shall Burn,VETO,https://i.scdn.co/image/ab67616d0000b27365790ce9d026b2fe13ad3294,2013-04-22,,https://open.spotify.com/track/3IZBKlaSGIJUo5soOAHmEY,4.93e-05,0.356,0.949,0.688,0.551,-5.344,0.0735,92.512,0.0462,Angry
1YIVbE8Z0d9eK8PCaVjq7I,heavy-metal,Lost To Apathy,Dark Tranquillity,Character,https://i.scdn.co/image/ab67616d0000b27316d2ee06445b38db9a0cfeef,2005-01-24,,https://open.spotify.com/track/1YIVbE8Z0d9eK8PCaVjq7I,1.88e-05,0.341,0.965,0.0329,0.049,-4.475,0.0749,107.65,0.148,Angry
7cNVP5VNbleZNozH0q8SvG,heavy-metal,Kingdom for a Heart,Sonata Arctica,Ecliptica Revisited: 15th Anniversary Edition,https://i.scdn.co/image/ab67616d0000b273027197023ce6c1e544a78ae5,2014-11-18,,https://open.spotify.com/track/7cNVP5VNbleZNozH0q8SvG,0.000175,0.591,0.97,0.000504,0.0733,-2.688,0.0744,125.018,0.407,Angry
3jzV0BkmKnv0s679hB36Rp,heavy-metal,Thurisaz Dreaming,Enslaved,In Times,https://i.scdn.co/image/ab67616d0000b273a6cd0b8e61f8110c0f4495ae,2015-03-10,,https://open.spotify.com/track/3jzV0BkmKnv0s679hB36Rp,1.55e-06,0.293,0.994,0.262,0.379,-4.723,0.132,161.028,0.198,Angry
3p9UYWnUy9NVDwg4myCFRe,heavy-metal,In Yumen / Xibalba,Rotting Christ,Κατα Τον Δαιμονα Εαυτου (Do What Thou Wilt),https://i.scdn.co/image/ab67616d0000b273aeabbbaf3cdecbf638cc3bd7,2013-03-01,,https://open.spotify.com/track/3p9UYWnUy9NVDwg4myCFRe,9.71e-05,0.365,0.887,0.805,0.554,-5.451,0.0824,156.031,0.136,Angry
7dU9Z24yR9AKuS9cAe2Tj7,heavy-metal,Subjected to a Beating,Dying Fetus,Reign Supreme,https://i.scdn.co/image/ab67616d0000b27367c22e14a2f2adb1799f4748,2012-06-19,https://p.scdn.co/mp3-preview/74014c3159e4019d71a4e5fc193b32a46a198822?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7dU9Z24yR9AKuS9cAe2Tj7,0.000254,0.231,0.983,0.059,0.506,-5.199,0.0977,161.044,0.336,Angry
6vYcthufo4nzcoYf5mKH9x,heavy-metal,Night's Blood,Dissection,Storm Of The Light's Bane,https://i.scdn.co/image/ab67616d0000b2732704e3093ae1c46334755821,1995-11-17,,https://open.spotify.com/track/6vYcthufo4nzcoYf5mKH9x,1.51e-05,0.182,0.992,0.235,0.217,-7.347,0.199,117.28,0.0385,Angry
