id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
6qpdB0rSor7etx6mG3GtVD,malay,Ombak Rindu,"Hafiz Suip,Adira","Hafiz AF7,Adira - Single",https://i.scdn.co/image/ab67616d0000b273716d7ca7fb2f1459f533657d,2012-02-17,,https://open.spotify.com/track/6qpdB0rSor7etx6mG3GtVD,0.901,0.503,0.0729,0.0,0.0767,-14.213,0.0406,70.431,0.276,Depressed
4DSOQ3kfCw70iWDswduLGN,malay,Semua Tak Sama,Padi,Sesuatu Yang Tertunda,https://i.scdn.co/image/ab67616d0000b27325b073e38d5d379f1eec534b,2001-06-20,https://p.scdn.co/mp3-preview/a7e2e7fca5ed796942d68555e526951068832d48?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4DSOQ3kfCw70iWDswduLGN,0.177,0.511,0.658,0.0,0.126,-6.864,0.0368,152.033,0.433,Depressed
1RaasA73mRNyfNSLLLJ11f,malay,Kantoi,Zee Avi,Zee Avi,https://i.scdn.co/image/ab67616d0000b2732d1215134589995465bcf052,2009-01-01,,https://open.spotify.com/track/1RaasA73mRNyfNSLLLJ11f,0.971,0.78,0.254,0.0,0.0859,-10.213,0.263,113.426,0.73,Depressed
3mvRJMn6gMhgjZrcaf3Edp,malay,Curiga,Ning Baizura,Dekat Padamu,https://i.scdn.co/image/ab67616d0000b27369afc92369f8112d2f9a99f9,1993-09-15,https://p.scdn.co/mp3-preview/7494d4038c7ca3b13ace7ef16e96b648796ff473?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3mvRJMn6gMhgjZrcaf3Edp,0.415,0.415,0.29,0.0,0.264,-12.76,0.0269,93.991,0.0394,Depressed
2YiMdiqqE2fWIYuwH8Djk3,malay,Mahadewi,Padi,Lain Dunia,https://i.scdn.co/image/ab67616d0000b273060db30acf454a0f82a72543,1999-09-02,https://p.scdn.co/mp3-preview/d18618960851d54352d370ffa32ab1c6fa48d8ca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2YiMdiqqE2fWIYuwH8Djk3,0.196,0.313,0.477,0.149,0.114,-11.782,0.0476,119.424,0.398,Depressed
2BNs2roiKvfXMzBDOfXQHb,malay,Sembilu,Ella,Sembilu,https://i.scdn.co/image/ab67616d0000b273bc4ed6f54d467be620d4d3f3,2004,,https://open.spotify.com/track/2BNs2roiKvfXMzBDOfXQHb,0.547,0.584,0.552,0.0023,0.0915,-9.708,0.0269,114.298,0.136,Depressed
2uTlgRkyiNy3XSvRzaZvyf,malay,Getaran Jiwa,Tan Sri P. Ramlee,Siri Kenangan Abadi Volume 1: Getaran Jiwa,https://i.scdn.co/image/ab67616d0000b2738e70bd717b041b8bdc753acf,1991-01-01,,https://open.spotify.com/track/2uTlgRkyiNy3XSvRzaZvyf,0.876,0.551,0.29,4.36e-05,0.124,-13.725,0.0286,91.369,0.403,Depressed
33qOoM0RnP090cr46Iz8eL,mandopop,沒有月亮的時候,洪愛莉,沒有月亮的時候,https://i.scdn.co/image/ab67616d0000b2733d3bc69994c3a2d39546366d,2001-04-16,https://p.scdn.co/mp3-preview/0fed588d1afbd664ee68ebf196b94b1533eabe9e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/33qOoM0RnP090cr46Iz8eL,0.73,0.602,0.406,2.98e-06,0.115,-8.105,0.0324,116.188,0.0716,Depressed
0VYGheR9LhYyElfxe7Y9uk,mandopop,秋夜,倫永亮,秋夜,https://i.scdn.co/image/ab67616d0000b273ea771c7c0449ff2b8cd74ce9,2003-01-01,,https://open.spotify.com/track/0VYGheR9LhYyElfxe7Y9uk,0.832,0.735,0.158,0.0392,0.112,-17.347,0.0472,113.978,0.25,Depressed
2UPo7iVHdWhnwiqDDlJJtK,mandopop,A.I.N.Y. (Live Piano Version),G.E.M.,The Best of G.E.M. 2008 - 2012,https://i.scdn.co/image/ab67616d0000b273d39a1b507aa8ad0ed13baaa6,2013-03-27,https://p.scdn.co/mp3-preview/68bc8862c4f14f82e24e3b19f3a562294a927fc0?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2UPo7iVHdWhnwiqDDlJJtK,0.89,0.372,0.324,0.000362,0.964,-8.866,0.0351,124.397,0.188,Depressed
6igeE04s38QbNX5nvGOxk2,mandopop,別問我是誰 (國),Linda Wong,真經典 - 王馨平,https://i.scdn.co/image/ab67616d0000b273b3852063f5097e14033ccce7,2001-01-01,,https://open.spotify.com/track/6igeE04s38QbNX5nvGOxk2,0.662,0.491,0.311,0.0,0.0956,-9.787,0.031,82.359,0.0759,Depressed
61W7EZrS3GFvXpRh9hlMME,mandopop,但願人長久,Teresa Teng,淡淡幽情,https://i.scdn.co/image/ab67616d0000b273cb838d2bd2dd5e876055bed7,1982-12-07,,https://open.spotify.com/track/61W7EZrS3GFvXpRh9hlMME,0.937,0.304,0.197,0.0217,0.177,-14.252,0.0308,88.645,0.112,Depressed
7qvNcHH4T56qeCEY0UCkTu,mandopop,兩個人的風景,郭品超,同行,https://i.scdn.co/image/ab67616d0000b273739f5c6c18ee0050610ef8c3,2007-01-19,https://p.scdn.co/mp3-preview/aa1790ecb15b99b848eec8415c4d7be5ab97088c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7qvNcHH4T56qeCEY0UCkTu,0.174,0.562,0.501,0.0,0.177,-6.86,0.0255,131.095,0.318,Depressed
5V1UAAiIBgbTMeFAW4bYD0,mandopop,其實你不懂我的心,童安格,其實你不懂我的心,https://i.scdn.co/image/ab67616d0000b273db8f9a28ad4ccbad6077fe09,1989-01-01,,https://open.spotify.com/track/5V1UAAiIBgbTMeFAW4bYD0,0.326,0.392,0.194,5.75e-06,0.164,-17.529,0.0351,91.047,0.113,Depressed
