id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
6imKHLNom4xjEj2n3ZbKHr,songwriter,All My Days,Alexi Murdoch,Time Without Consequence,https://i.scdn.co/image/ab67616d0000b273f6c1034dea55f0a614fa13cb,2006-06-06,,https://open.spotify.com/track/6imKHLNom4xjEj2n3ZbKHr,0.819,0.421,0.426,0.727,0.0847,-11.011,0.0313,88.537,0.553,Calm
321cXoYTsPtmNaVGubsz4o,songwriter,Better Man,Paolo Nutini,Caustic Love,https://i.scdn.co/image/ab67616d0000b273b7d9aa82cd61c57692566e61,2014-04-14,https://p.scdn.co/mp3-preview/1a60ac422d88b970178d93c18a35a51b71fa58b9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/321cXoYTsPtmNaVGubsz4o,0.407,0.556,0.434,0.00545,0.104,-9.548,0.0363,147.507,0.505,Calm
2ujVYgTcckQCzaV7bxFKhG,songwriter,The Birds Of St. Marks,Jackson Browne,The Birds Of St. Marks,https://i.scdn.co/image/ab67616d0000b27398aacd5aa18c0c521bd35af6,2014-08-19,https://p.scdn.co/mp3-preview/31163c9eead45529d5c888fde7a40ab898e3f3de?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2ujVYgTcckQCzaV7bxFKhG,0.00515,0.523,0.619,3.36e-05,0.133,-8.504,0.0299,120.675,0.447,Calm
2pOEpLqYDGTb06nhZ6BLHm,songwriter,New Kid in Town,JD Souther,Live from the Archives of 650am Wsm - Volume 1,https://i.scdn.co/image/ab67616d0000b2736a2d89ec924f3c44fe5042d8,2013-06-25,https://p.scdn.co/mp3-preview/c7195fc953d3febddb91e2586c6d43111baf6019?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2pOEpLqYDGTb06nhZ6BLHm,0.801,0.57,0.245,0.00159,0.137,-7.089,0.0375,108.424,0.271,Calm
3PzsbWSQdLCKDLxn7YZfkM,songwriter,I'm On Fire,Bruce Springsteen,Born In The U.S.A.,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,1984-06-04,https://p.scdn.co/mp3-preview/5e2fd483fdc1d75ce1aac783fedaa93a010bcc87?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3PzsbWSQdLCKDLxn7YZfkM,0.589,0.62,0.446,0.0299,0.0727,-14.451,0.0347,88.591,0.868,Calm
0FWKvs2uQwKlpdHjlxvJu8,songwriter,Waterloo Sunset,"Ray Davies,Crouch End Festival Chorus",The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus (Special Edition),https://i.scdn.co/image/ab67616d0000b2730bd6329b870d65db3b6395da,2009-01-01,,https://open.spotify.com/track/0FWKvs2uQwKlpdHjlxvJu8,0.832,0.558,0.327,0.0342,0.122,-13.71,0.0258,102.408,0.269,Calm
4Lams5Ffr1cYGbGvL7jUmU,songwriter,The Ghost In You,Duncan Sheik,Covers 80's,https://i.scdn.co/image/ab67616d0000b2730ab960e96eb4442b514206f8,2011-06-07,https://p.scdn.co/mp3-preview/c2988e2c703c622bcb875a8cf1fa3ec2a8f99875?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4Lams5Ffr1cYGbGvL7jUmU,0.515,0.61,0.472,0.000144,0.0992,-10.778,0.0256,108.909,0.321,Calm
28AZM08WStiEXfqN065BvN,songwriter,Everybody Hurts,R.E.M.,"In Time: The Best Of R.E.M., 1988-2003",https://i.scdn.co/image/ab67616d0000b2734e3b0cf758cd8ec7c577c737,2003-10-28,,https://open.spotify.com/track/28AZM08WStiEXfqN065BvN,0.614,0.254,0.383,0.0237,0.172,-8.036,0.0282,188.2,0.178,Calm
2e1nyuDWvhBX1ZV39rvDUW,songwriter,No Regrets,Tom Rush,Wonder Boys - Music From The Motion Picture,https://i.scdn.co/image/ab67616d0000b2739ea4370b23ce1fbc7ef0353f,2000-02-02,,https://open.spotify.com/track/2e1nyuDWvhBX1ZV39rvDUW,0.661,0.683,0.398,0.0503,0.133,-12.65,0.035,110.172,0.324,Calm
4lY1OhYsTsfsHZDTXb189c,songwriter,Invisible Empire,KT Tunstall,Invisible Empire // Crescent Moon,https://i.scdn.co/image/ab67616d0000b27363a128e5127f150b98ee2507,2013-01-01,,https://open.spotify.com/track/4lY1OhYsTsfsHZDTXb189c,0.937,0.614,0.256,0.000747,0.247,-13.856,0.0347,134.182,0.368,Calm
3D9tsBC1I1yhuFJPyjNNwc,soul,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,What's Going On,https://i.scdn.co/image/ab67616d0000b273da7c753c6dfede509a741575,1971-05-21,,https://open.spotify.com/track/3D9tsBC1I1yhuFJPyjNNwc,0.826,0.643,0.525,0.289,0.145,-11.706,0.034,94.192,0.617,Calm
3ai0FOnzj6FK2vuwc31A3W,soundtracks,Blood Ritual,Klaus Badelt,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27338786c7492ac252797bb2648,2003-07-22,,https://open.spotify.com/track/3ai0FOnzj6FK2vuwc31A3W,0.423,0.219,0.361,0.943,0.121,-12.578,0.031,181.064,0.0391,Calm
3hXqZ6EQaT9zhIanKPoVsY,soundtracks,Solomon Vandy,James Newton Howard,Blood Diamond,https://i.scdn.co/image/ab67616d0000b2734bf813274206dda5e35a4871,2006,,https://open.spotify.com/track/3hXqZ6EQaT9zhIanKPoVsY,0.0484,0.204,0.232,0.709,0.0834,-14.112,0.0344,79.04,0.0304,Calm
4V2s08BMEqJWIfa3PcNOpR,soundtracks,Captain America,Alan Silvestri,Captain America: The First Avenger,https://i.scdn.co/image/ab67616d0000b273ef529a395ac460e574838673,2011-01-01,,https://open.spotify.com/track/4V2s08BMEqJWIfa3PcNOpR,0.831,0.224,0.4,0.754,0.123,-10.157,0.0306,94.672,0.33,Calm
0EHJOhOakEiobXo81vegdy,soundtracks,"Dawn - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,Pride and Prejudice OST,https://i.scdn.co/image/ab67616d0000b273e362b8b63c780aad6fe2809f,2005-01-01,,https://open.spotify.com/track/0EHJOhOakEiobXo81vegdy,0.991,0.332,0.0525,0.891,0.0683,-24.1,0.0388,78.853,0.097,Calm
48tJczHGI9DkvBfzcdlcXh,soundtracks,The Peterson House and Finale,John Williams,Lincoln,https://i.scdn.co/image/ab67616d0000b2736da2b2eadb488d2eb0c7d409,2012-11-02,https://p.scdn.co/mp3-preview/2a157b24c402ca33765aa71995ae07d869ac1400?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/48tJczHGI9DkvBfzcdlcXh,0.954,0.143,0.0449,0.936,0.0931,-23.014,0.0408,140.99,0.0389,Calm
