id,genre,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,playlist_mood
5Z8NoKQmUdQozqVAufoFEY,psych-rock,Flaming - 2011 Remastered Version,Pink Floyd,The Piper At The Gates Of Dawn [2011 - Remaster] (2011 Remastered Version),https://i.scdn.co/image/ab67616d0000b273daf6c3963785c7ff55202b2d,1967-08-04,,https://open.spotify.com/track/5Z8NoKQmUdQozqVAufoFEY,0.318,0.401,0.533,4.36e-05,0.123,-10.347,0.0339,130.538,0.334,Delighted
2GDWfM3NQoD0UeCwI1qbvh,punk-rock,Miserable At Best,Mayday Parade,A Lesson In Romantics,https://i.scdn.co/image/ab67616d0000b273c7b43c63c3fedee0c318f4a9,2007-07-10,,https://open.spotify.com/track/2GDWfM3NQoD0UeCwI1qbvh,0.568,0.499,0.361,0.0,0.0991,-10.771,0.0299,134.894,0.422,Delighted
2vLWF4yFhTHQZVwrPTjH1s,r-n-b,Floating (feat. Khalid),"Alina Baraz,Khalid",The Color Of You,https://i.scdn.co/image/ab67616d0000b2733c054a9aaef660a1fabf87aa,2018-04-06,https://p.scdn.co/mp3-preview/6201351bac0a8f57d46ca404c5a977254fd00914?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2vLWF4yFhTHQZVwrPTjH1s,0.81,0.66,0.447,2.15e-06,0.11,-9.026,0.0482,84.95,0.578,Delighted
3JbqwFY5q0ORO3siv5zL3A,r-n-b,Smooth Sailin',Leon Bridges,Coming Home,https://i.scdn.co/image/ab67616d0000b27369101a9ff9d0653a753eab10,2015-06-15,,https://open.spotify.com/track/3JbqwFY5q0ORO3siv5zL3A,0.413,0.641,0.721,7.15e-06,0.246,-6.788,0.0451,67.055,0.753,Delighted
69QIVIjPMnI1ABLBqh9P1b,r-n-b,Twisted,Keith Sweat,Keith Sweat,https://i.scdn.co/image/ab67616d0000b27363e6852181e5ac77154b620c,1996,https://p.scdn.co/mp3-preview/b40ddf8104f58fd2b5b4a2727666b84cef4c8c95?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/69QIVIjPMnI1ABLBqh9P1b,0.393,0.615,0.514,0.0,0.248,-9.759,0.0466,175.849,0.822,Delighted
5EMKXzsOCaWZ0wgspNV8C8,r-n-b,Incapable,Keyshia Cole,11:11 Reset,https://i.scdn.co/image/ab67616d0000b273f2f8d7bc039f66592b5c0fdb,2017-10-20,https://p.scdn.co/mp3-preview/f6e1c88d448c5fdc531a0758493cc983fe172b5f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5EMKXzsOCaWZ0wgspNV8C8,0.335,0.474,0.503,0.0,0.192,-5.289,0.0445,180.059,0.431,Delighted
4AkZ0rxJTU2x6063nYH14A,r-n-b,Good Girlz,Pretty Ricky,Good Girlz,https://i.scdn.co/image/ab67616d0000b273467cf6d3fcba8ccb1ebfb22d,2017-08-11,,https://open.spotify.com/track/4AkZ0rxJTU2x6063nYH14A,0.579,0.728,0.488,0.0,0.674,-12.756,0.0491,100.059,0.81,Delighted
4eHbdreAnSOrDDsFfc4Fpm,r-n-b,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,https://i.scdn.co/image/ab67616d0000b273456c0b5d0316a80dc600802e,1992-11-17,https://p.scdn.co/mp3-preview/937212859a72d0f24aaf86119bf7b90da198717a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4eHbdreAnSOrDDsFfc4Fpm,0.845,0.332,0.214,5.62e-06,0.0839,-12.518,0.0349,67.531,0.11,Delighted
36YutBq4lokWfRAFXJ6qrF,r-n-b,Another Lifetime,Nao,Another Lifetime,https://i.scdn.co/image/ab67616d0000b27333fe2fd4f0114da43ec85611,2018-06-13,https://p.scdn.co/mp3-preview/7f6d01dd1b91bdf5b14e1491cb96640609ced722?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/36YutBq4lokWfRAFXJ6qrF,0.444,0.529,0.322,1.34e-05,0.305,-9.419,0.0436,59.521,0.319,Delighted
7k6IzwMGpxnRghE7YosnXT,r-n-b,Me & U,Cassie,Cassie (U.S. Version),https://i.scdn.co/image/ab67616d0000b273f4c4ee507c2558262869f415,2006-08-07,https://p.scdn.co/mp3-preview/b8dbcfa6e55600b613f4249b852bf6a2b01c79b1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7k6IzwMGpxnRghE7YosnXT,0.352,0.803,0.454,0.0,0.0655,-4.802,0.0294,99.99,0.739,Delighted
